,dt,dt_iso,timezone,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
11968,1594533600,2020-07-12 06:00:00,3600,10.33,8.88,9.0,12.22,1027,,,87,1.5,290,,,,,0,800,Clear,sky is clear,01d
11969,1594537200,2020-07-12 07:00:00,3600,12.8,10.92,11.0,14.44,1028,,,81,2.6,310,,,,,0,800,Clear,sky is clear,01d
11970,1594540800,2020-07-12 08:00:00,3600,14.69,13.82,13.0,16.67,1028,,,76,1.5,300,,,,,40,802,Clouds,scattered clouds,03d
11971,1594544400,2020-07-12 09:00:00,3600,15.69,13.92,15.0,17.22,1028,,,63,2.1,300,,,,,75,803,Clouds,broken clouds,04d
11972,1594548000,2020-07-12 10:00:00,3600,16.59,14.96,15.56,17.78,1029,,,55,1.5,300,,,,,75,803,Clouds,broken clouds,04d
11973,1594551600,2020-07-12 11:00:00,3600,17.7,15.43,16.11,20.0,1028,,,48,2.1,310,,,,,75,803,Clouds,broken clouds,04d
11974,1594555200,2020-07-12 12:00:00,3600,18.03,15.13,16.0,20.0,1028,,,48,3.1,280,,,,,75,803,Clouds,broken clouds,04d
11975,1594558800,2020-07-12 13:00:00,3600,18.88,16.51,17.0,20.56,1028,,,48,2.6,200,,,,,75,803,Clouds,broken clouds,04d
11976,1594562400,2020-07-12 14:00:00,3600,19.81,16.83,18.0,22.22,1027,,,42,3.1,220,,,,,75,803,Clouds,broken clouds,04d
11977,1594566000,2020-07-12 15:00:00,3600,20.35,18.07,19.0,22.22,1027,,,45,2.6,290,,,,,75,803,Clouds,broken clouds,04d
11978,1594569600,2020-07-12 16:00:00,3600,20.75,18.99,17.78,22.0,1026,,,46,2.1,270,,,,,40,802,Clouds,scattered clouds,03d
11979,1594573200,2020-07-12 17:00:00,3600,20.6,18.1,18.33,22.22,1026,,,46,3.1,250,,,,,40,802,Clouds,scattered clouds,03d
11980,1594576800,2020-07-12 18:00:00,3600,20.6,18.21,17.78,22.78,1025,,,43,2.6,210,,,,,0,800,Clear,sky is clear,01d
11981,1594580400,2020-07-12 19:00:00,3600,20.46,18.81,18.6,22.22,1024,,,43,1.5,240,,,,,0,800,Clear,sky is clear,01d
11982,1594584000,2020-07-12 20:00:00,3600,18.27,16.39,15.56,20.0,1024,,,52,2.1,120,,,,,0,800,Clear,sky is clear,01d
11983,1594587600,2020-07-12 21:00:00,3600,15.87,14.57,14.44,17.78,1025,,,82,3.1,90,,,,,0,800,Clear,sky is clear,01n
11984,1594591200,2020-07-12 22:00:00,3600,14.2,12.67,13.33,15.0,1024,,,87,3.1,80,,,,,0,800,Clear,sky is clear,01n
11985,1594594800,2020-07-12 23:00:00,3600,13.25,12.86,12.0,14.44,1024,,,93,1.5,90,,,,,0,800,Clear,sky is clear,01n
11986,1594598400,2020-07-13 00:00:00,3600,12.79,12.27,11.67,13.89,1024,,,93,1.5,130,,,,,0,800,Clear,sky is clear,01n
11987,1594602000,2020-07-13 01:00:00,3600,12.58,11.99,11.0,14.0,1024,,,93,1.5,190,,,,,0,800,Clear,sky is clear,01n
11988,1594605600,2020-07-13 02:00:00,3600,12.39,11.75,10.56,13.89,1023,,,93,1.5,220,,,,,39,802,Clouds,scattered clouds,03n
11989,1594609200,2020-07-13 03:00:00,3600,12.3,11.35,10.56,13.89,1022,,,87,1.5,240,,,,,33,802,Clouds,scattered clouds,03n
11990,1594612800,2020-07-13 04:00:00,3600,12.6,11.73,11.0,14.0,1022,,,87,1.5,220,,,,,0,800,Clear,sky is clear,01d
11991,1594616400,2020-07-13 05:00:00,3600,13.18,12.05,11.11,14.44,1022,,,87,2.1,200,,,,,0,800,Clear,sky is clear,01d
11992,1594620000,2020-07-13 06:00:00,3600,14.57,12.96,13.33,16.11,1022,,,77,2.6,200,,,,,0,800,Clear,sky is clear,01d
11993,1594623600,2020-07-13 07:00:00,3600,15.7,13.7,14.44,16.67,1021,,,77,3.6,210,,,,,0,800,Clear,sky is clear,01d
11994,1594627200,2020-07-13 08:00:00,3600,17.11,13.94,15.56,18.89,1021,,,63,4.6,230,,,,,0,800,Clear,sky is clear,01d
11995,1594630800,2020-07-13 09:00:00,3600,17.47,14.04,15.56,20.0,1021,,,63,5.1,250,,,,,0,800,Clear,sky is clear,01d
11996,1594634400,2020-07-13 10:00:00,3600,17.85,14.52,16.67,19.44,1022,,,63,5.1,230,0.5,,,,75,500,Rain,light rain,10d
11997,1594638000,2020-07-13 11:00:00,3600,18.68,16.28,17.0,21.11,1021,,,68,4.6,230,,,,,75,803,Clouds,broken clouds,04d
11998,1594641600,2020-07-13 12:00:00,3600,19.67,16.16,18.89,20.16,1020,,,64,6.2,220,,,,,0,800,Clear,sky is clear,01d
11999,1594645200,2020-07-13 13:00:00,3600,20.67,16.12,19.44,22.0,1020,,,56,7.2,230,,,,,75,803,Clouds,broken clouds,04d
12000,1594648800,2020-07-13 14:00:00,3600,20.34,15.32,18.0,22.0,1019,,,60,8.2,250,,,,,90,804,Clouds,overcast clouds,04d
12001,1594652400,2020-07-13 15:00:00,3600,20.06,16.01,18.0,21.11,1019,,,60,6.7,250,,,,,75,803,Clouds,broken clouds,04d
12002,1594656000,2020-07-13 16:00:00,3600,19.31,15.69,17.0,21.0,1018,,,64,6.2,250,,,,,75,803,Clouds,broken clouds,04d
12003,1594659600,2020-07-13 17:00:00,3600,18.58,14.96,17.22,20.0,1018,,,72,6.7,240,,,,,75,803,Clouds,broken clouds,04d
12004,1594663200,2020-07-13 18:00:00,3600,18.35,15.01,17.0,19.44,1017,,,72,6.2,250,,,,,75,803,Clouds,broken clouds,04d
12005,1594666800,2020-07-13 19:00:00,3600,18.0,15.24,16.67,19.0,1016,,,77,5.7,250,,,,,75,803,Clouds,broken clouds,04d
12006,1594670400,2020-07-13 20:00:00,3600,17.51,15.69,16.67,18.33,1016,,,82,4.6,240,,,,,75,803,Clouds,broken clouds,04d
12007,1594674000,2020-07-13 21:00:00,3600,16.96,15.66,16.0,18.0,1016,,,82,3.6,260,,,,,75,803,Clouds,broken clouds,04n
12008,1594677600,2020-07-13 22:00:00,3600,16.31,15.86,15.0,17.28,1016,,,88,2.6,250,,,,,75,803,Clouds,broken clouds,04n
12009,1594681200,2020-07-13 23:00:00,3600,15.77,14.09,14.44,17.0,1016,,,82,3.6,290,,,,,75,803,Clouds,broken clouds,04n
12010,1594684800,2020-07-14 00:00:00,3600,15.4,14.65,14.44,16.3,1016,,,82,2.1,310,,,,,75,803,Clouds,broken clouds,04n
12011,1594688400,2020-07-14 01:00:00,3600,15.27,13.85,14.32,16.11,1016,,,77,2.6,320,,,,,75,803,Clouds,broken clouds,04n
12012,1594692000,2020-07-14 02:00:00,3600,14.79,13.24,13.31,16.0,1016,,,77,2.6,280,,,,,0,800,Clear,sky is clear,01n
12013,1594695600,2020-07-14 03:00:00,3600,14.37,12.97,12.78,15.56,1015,,,82,2.6,320,,,,,0,800,Clear,sky is clear,01n
12014,1594699200,2020-07-14 04:00:00,3600,13.91,13.15,12.0,15.56,1015,,,82,1.5,310,,,,,0,800,Clear,sky is clear,01d
12015,1594702800,2020-07-14 05:00:00,3600,13.99,12.48,12.22,15.56,1015,,,82,2.6,300,,,,,0,800,Clear,sky is clear,01d
12016,1594706400,2020-07-14 06:00:00,3600,14.29,12.17,12.78,15.56,1015,,,82,3.6,300,,,,,40,802,Clouds,scattered clouds,03d
12017,1594710000,2020-07-14 07:00:00,3600,14.98,10.4,13.0,16.67,1015,,,67,6.2,310,,,,,75,803,Clouds,broken clouds,04d
12018,1594713600,2020-07-14 08:00:00,3600,15.5,9.65,13.89,17.22,1015,,,55,7.2,300,,,,,75,803,Clouds,broken clouds,04d
12019,1594717200,2020-07-14 09:00:00,3600,16.19,10.83,14.44,17.78,1015,,,55,6.7,300,,,,,75,803,Clouds,broken clouds,04d
12020,1594720800,2020-07-14 10:00:00,3600,16.33,11.7,15.0,17.78,1016,,,55,5.7,310,,,,,75,803,Clouds,broken clouds,04d
12021,1594724400,2020-07-14 11:00:00,3600,16.87,12.78,15.0,18.33,1016,,,55,5.1,310,,,,,75,803,Clouds,broken clouds,04d
12022,1594728000,2020-07-14 12:00:00,3600,17.18,14.12,15.56,18.89,1015,,,59,4.1,310,,,,,75,803,Clouds,broken clouds,04d
12023,1594731600,2020-07-14 13:00:00,3600,17.38,13.56,16.0,18.33,1015,,,52,4.6,290,,,,,75,803,Clouds,broken clouds,04d
12024,1594735200,2020-07-14 14:00:00,3600,17.73,13.98,16.0,19.44,1015,,,52,4.6,310,,,,,75,803,Clouds,broken clouds,04d
12025,1594738800,2020-07-14 15:00:00,3600,17.75,13.86,15.56,19.0,1015,,,55,5.1,300,,,,,75,803,Clouds,broken clouds,04d
12026,1594742400,2020-07-14 16:00:00,3600,17.42,13.03,15.56,19.44,1014,,,55,5.7,290,,,,,75,803,Clouds,broken clouds,04d
12027,1594746000,2020-07-14 17:00:00,3600,17.02,12.7,15.56,19.44,1014,,,63,6.2,310,,,,,75,803,Clouds,broken clouds,04d
12028,1594749600,2020-07-14 18:00:00,3600,16.71,12.07,15.56,18.33,1014,,,59,6.2,290,,,,,75,803,Clouds,broken clouds,04d
12029,1594753200,2020-07-14 19:00:00,3600,16.21,12.46,15.0,17.22,1014,,,63,5.1,290,,,,,75,803,Clouds,broken clouds,04d
12030,1594756800,2020-07-14 20:00:00,3600,15.23,12.53,14.44,16.0,1014,,,67,3.6,280,,,,,40,802,Clouds,scattered clouds,03d
12031,1594760400,2020-07-14 21:00:00,3600,13.72,11.92,12.78,15.0,1015,,,71,2.1,290,,,,,20,801,Clouds,few clouds,02n
12032,1594764000,2020-07-14 22:00:00,3600,12.76,10.04,11.0,14.0,1015,,,71,3.1,280,,,,,0,800,Clear,sky is clear,01n
12033,1594767600,2020-07-14 23:00:00,3600,11.92,9.24,10.0,14.0,1014,,,76,3.1,270,,,,,0,800,Clear,sky is clear,01n
12034,1594771200,2020-07-15 00:00:00,3600,11.44,8.88,10.56,12.78,1015,,,81,3.1,290,,,,,0,800,Clear,sky is clear,01n
12035,1594774800,2020-07-15 01:00:00,3600,11.15,8.87,10.0,12.22,1014,,,81,2.6,290,,,,,0,800,Clear,sky is clear,01n
12036,1594778400,2020-07-15 02:00:00,3600,10.86,9.12,9.0,12.78,1014,,,87,2.1,290,,,,,0,800,Clear,sky is clear,01n
12037,1594782000,2020-07-15 03:00:00,3600,10.55,9.15,8.89,12.22,1013,,,87,1.5,220,,,,,0,800,Clear,sky is clear,01n
12038,1594785600,2020-07-15 04:00:00,3600,11.11,10.46,8.89,12.78,1013,,,93,1.0,210,,,,,75,803,Clouds,broken clouds,04d
12039,1594789200,2020-07-15 05:00:00,3600,11.64,11.49,10.0,13.33,1013,,,93,0.5,200,,,,,0,800,Clear,sky is clear,01d
12040,1594792800,2020-07-15 06:00:00,3600,12.79,12.27,10.56,14.44,1013,,,93,1.5,210,,,,,40,802,Clouds,scattered clouds,03d
12041,1594796400,2020-07-15 07:00:00,3600,14.23,12.09,13.33,15.0,1013,,,82,3.6,260,,,,,75,803,Clouds,broken clouds,04d
12042,1594800000,2020-07-15 08:00:00,3600,14.73,12.46,13.33,16.11,1013,,,77,3.6,250,,,,,40,802,Clouds,scattered clouds,03d
12043,1594803600,2020-07-15 09:00:00,3600,14.94,11.96,13.89,16.67,1013,,,82,5.1,260,0.5,,,,90,500,Rain,light rain,10d
12044,1594807200,2020-07-15 10:00:00,3600,15.33,12.18,13.89,16.67,1014,,,77,5.1,280,0.5,,,,90,500,Rain,light rain,10d
12045,1594810800,2020-07-15 11:00:00,3600,15.8,13.48,15.0,17.0,1014,,,77,4.1,260,,,,,90,804,Clouds,overcast clouds,04d
12046,1594814400,2020-07-15 12:00:00,3600,15.65,12.88,13.89,17.22,1014,,,82,5.1,250,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
12047,1594818000,2020-07-15 13:00:00,3600,15.98,12.54,15.0,17.0,1014,,,82,6.2,270,0.5,,,,90,500,Rain,light rain,10d
12048,1594821600,2020-07-15 14:00:00,3600,16.04,13.44,15.0,17.0,1014,,,77,4.6,250,,,,,90,804,Clouds,overcast clouds,04d
12049,1594825200,2020-07-15 15:00:00,3600,15.69,11.23,15.0,17.0,1014,,,72,6.7,270,,,,,90,804,Clouds,overcast clouds,04d
12050,1594828800,2020-07-15 16:00:00,3600,15.45,13.26,15.0,16.11,1014,,,87,4.6,270,,,,,90,804,Clouds,overcast clouds,04d
12051,1594832400,2020-07-15 17:00:00,3600,15.66,12.12,15.0,16.67,1014,,,82,6.2,280,,,,,90,804,Clouds,overcast clouds,04d
12052,1594836000,2020-07-15 18:00:00,3600,15.85,12.85,15.48,16.11,1013,,,77,5.1,270,,,,,90,804,Clouds,overcast clouds,04d
12053,1594839600,2020-07-15 19:00:00,3600,15.7,13.0,15.0,16.11,1014,,,77,4.6,270,,,,,90,804,Clouds,overcast clouds,04d
12054,1594843200,2020-07-15 20:00:00,3600,15.49,11.96,15.0,16.11,1014,,,77,5.7,280,,,,,90,804,Clouds,overcast clouds,04d
12055,1594846800,2020-07-15 21:00:00,3600,15.41,12.28,15.0,16.11,1014,,,77,5.1,270,,,,,90,804,Clouds,overcast clouds,04n
12056,1594850400,2020-07-15 22:00:00,3600,15.14,11.93,14.44,16.0,1015,,,77,5.1,280,0.5,,,,90,500,Rain,light rain,10n
12057,1594854000,2020-07-15 23:00:00,3600,14.96,12.33,14.44,15.56,1016,,,82,4.6,280,,,,,75,803,Clouds,broken clouds,04n
12058,1594857600,2020-07-16 00:00:00,3600,14.8,12.83,13.89,15.56,1016,,,82,3.6,290,,,,,90,804,Clouds,overcast clouds,04n
12059,1594861200,2020-07-16 01:00:00,3600,14.75,12.41,13.89,15.56,1016,,,82,4.1,300,0.5,,,,90,500,Rain,light rain,10n
12060,1594864800,2020-07-16 02:00:00,3600,14.76,12.77,13.89,15.56,1015,,,82,3.6,310,,,,,90,804,Clouds,overcast clouds,04n
12061,1594868400,2020-07-16 03:00:00,3600,14.67,13.36,13.89,15.56,1015,,,82,2.6,300,,,,,90,804,Clouds,overcast clouds,04n
12062,1594872000,2020-07-16 04:00:00,3600,14.67,13.36,13.89,15.56,1016,,,82,2.6,300,,,,,90,804,Clouds,overcast clouds,04d
12063,1594875600,2020-07-16 05:00:00,3600,14.71,12.36,13.89,15.56,1016,,,82,4.1,310,,,,,90,804,Clouds,overcast clouds,04d
12064,1594879200,2020-07-16 06:00:00,3600,14.96,12.33,13.89,15.56,1016,,,82,4.6,300,,,,,75,803,Clouds,broken clouds,04d
12065,1594882800,2020-07-16 07:00:00,3600,15.5,12.4,14.44,17.22,1017,,,77,5.1,310,,,,,75,803,Clouds,broken clouds,04d
12066,1594886400,2020-07-16 08:00:00,3600,16.33,13.05,15.56,18.33,1017,,,77,5.7,310,,,,,75,803,Clouds,broken clouds,04d
12067,1594890000,2020-07-16 09:00:00,3600,16.95,14.31,15.56,18.33,1018,,,72,4.6,320,,,,,75,803,Clouds,broken clouds,04d
12068,1594893600,2020-07-16 10:00:00,3600,17.89,14.49,17.0,21.11,1019,,,68,5.7,300,,,,,75,803,Clouds,broken clouds,04d
12069,1594897200,2020-07-16 11:00:00,3600,18.89,16.91,17.78,22.78,1019,,,68,4.1,310,,,,,75,803,Clouds,broken clouds,04d
12070,1594900800,2020-07-16 12:00:00,3600,19.75,16.31,17.78,22.22,1019,,,60,5.7,310,,,,,75,803,Clouds,broken clouds,04d
12071,1594904400,2020-07-16 13:00:00,3600,20.48,18.33,18.33,22.22,1019,,,64,4.6,300,,,,,75,803,Clouds,broken clouds,04d
12072,1594908000,2020-07-16 14:00:00,3600,21.37,18.82,19.44,23.33,1019,,,60,5.1,320,,,,,75,803,Clouds,broken clouds,04d
12073,1594911600,2020-07-16 15:00:00,3600,21.25,18.68,20.0,23.33,1019,,,56,4.6,300,,,,,75,803,Clouds,broken clouds,04d
12074,1594915200,2020-07-16 16:00:00,3600,21.18,17.82,18.0,23.0,1019,,,56,5.7,300,,,,,75,803,Clouds,broken clouds,04d
12075,1594918800,2020-07-16 17:00:00,3600,21.22,19.31,20.0,23.33,1019,,,64,4.6,300,,,,,75,803,Clouds,broken clouds,04d
12076,1594922400,2020-07-16 18:00:00,3600,21.06,18.42,20.0,22.0,1019,,,60,5.1,300,,,,,20,801,Clouds,few clouds,02d
12077,1594926000,2020-07-16 19:00:00,3600,20.33,18.45,19.44,21.0,1020,,,68,4.6,290,,,,,40,802,Clouds,scattered clouds,03d
12078,1594929600,2020-07-16 20:00:00,3600,19.59,19.2,18.89,20.0,1019,,,77,3.1,280,,,,,40,802,Clouds,scattered clouds,03d
12079,1594933200,2020-07-16 21:00:00,3600,18.85,17.84,17.0,20.0,1019,,,72,3.1,290,,,,,0,800,Clear,sky is clear,01n
12080,1594936800,2020-07-16 22:00:00,3600,17.96,16.31,16.0,19.44,1019,,,77,4.1,290,,,,,0,800,Clear,sky is clear,01n
12081,1594940400,2020-07-16 23:00:00,3600,17.15,15.94,14.44,19.0,1019,,,77,3.1,280,,,,,0,800,Clear,sky is clear,01n
12082,1594944000,2020-07-17 00:00:00,3600,15.97,14.35,14.0,18.33,1019,,,82,3.6,280,,,,,41,802,Clouds,scattered clouds,03n
12083,1594947600,2020-07-17 01:00:00,3600,15.51,14.39,14.0,17.78,1020,,,87,3.1,260,,,,,53,803,Clouds,broken clouds,04n
12084,1594951200,2020-07-17 02:00:00,3600,15.57,15.59,15.0,16.67,1019,,,87,1.5,250,,,,,0,800,Clear,sky is clear,01n
12085,1594954800,2020-07-17 03:00:00,3600,15.81,16.26,15.0,17.0,1019,,,93,1.5,220,,,,,0,800,Clear,sky is clear,01n
12086,1594958400,2020-07-17 04:00:00,3600,15.74,16.17,15.0,17.0,1018,,,93,1.5,240,,,,,0,800,Clear,sky is clear,01d
12087,1594962000,2020-07-17 05:00:00,3600,16.02,15.13,15.0,17.22,1018,,,88,3.1,260,,,,,0,800,Clear,sky is clear,01d
12088,1594965600,2020-07-17 06:00:00,3600,16.66,15.63,15.56,17.78,1018,,,88,3.6,260,,,,,0,800,Clear,sky is clear,01d
12089,1594969200,2020-07-17 07:00:00,3600,18.14,17.24,17.78,19.0,1019,,,82,3.6,250,,,,,0,800,Clear,sky is clear,01d
12090,1594972800,2020-07-17 08:00:00,3600,19.77,17.76,18.89,21.11,1019,,,64,4.1,250,,,,,40,802,Clouds,scattered clouds,03d
12091,1594976400,2020-07-17 09:00:00,3600,20.72,17.56,20.0,22.22,1019,,,60,5.7,260,,,,,20,801,Clouds,few clouds,02d
12092,1594980000,2020-07-17 10:00:00,3600,21.38,17.48,20.56,22.78,1019,,,53,6.2,260,,,,,20,801,Clouds,few clouds,02d
12093,1594983600,2020-07-17 11:00:00,3600,22.27,18.27,20.56,24.44,1019,,,53,6.7,270,,,,,40,802,Clouds,scattered clouds,03d
12094,1594987200,2020-07-17 12:00:00,3600,23.02,19.24,21.67,25.0,1019,,,53,6.7,260,,,,,40,802,Clouds,scattered clouds,03d
12095,1594990800,2020-07-17 13:00:00,3600,23.1,20.81,21.67,25.0,1019,,,53,4.6,260,,,,,40,802,Clouds,scattered clouds,03d
12096,1594994400,2020-07-17 14:00:00,3600,23.87,21.17,22.0,25.56,1018,,,50,5.1,240,,,,,75,803,Clouds,broken clouds,04d
12097,1594998000,2020-07-17 15:00:00,3600,24.16,21.9,22.78,26.11,1018,,,50,4.6,260,,,,,75,803,Clouds,broken clouds,04d
12098,1595001600,2020-07-17 16:00:00,3600,24.43,22.6,22.78,26.11,1018,,,50,4.1,260,,,,,0,800,Clear,sky is clear,01d
12099,1595005200,2020-07-17 17:00:00,3600,24.17,21.61,22.78,25.56,1019,,,47,4.6,240,,,,,0,800,Clear,sky is clear,01d
12100,1595008800,2020-07-17 18:00:00,3600,24.25,21.36,23.0,25.56,1018,,,47,5.1,250,,,,,0,800,Clear,sky is clear,01d
12101,1595012400,2020-07-17 19:00:00,3600,22.69,19.66,21.0,24.44,1018,,,50,5.1,260,,,,,0,800,Clear,sky is clear,01d
12102,1595016000,2020-07-17 20:00:00,3600,20.58,18.85,19.44,22.22,1017,,,60,3.6,260,,,,,0,800,Clear,sky is clear,01d
12103,1595019600,2020-07-17 21:00:00,3600,19.4,17.57,18.59,20.0,1017,,,68,4.1,270,,,,,0,800,Clear,sky is clear,01n
12104,1595023200,2020-07-17 22:00:00,3600,18.57,16.49,17.78,19.44,1017,,,68,4.1,270,,,,,0,800,Clear,sky is clear,01n
12105,1595026800,2020-07-17 23:00:00,3600,18.03,17.11,17.0,19.0,1017,,,72,2.6,250,,,,,0,800,Clear,sky is clear,01n
12106,1595030400,2020-07-18 00:00:00,3600,17.28,16.78,16.0,18.33,1017,,,82,2.6,240,,,,,94,804,Clouds,overcast clouds,04n
12107,1595034000,2020-07-18 01:00:00,3600,16.8,15.8,16.0,17.78,1017,,,82,3.1,220,,,,,97,804,Clouds,overcast clouds,04n
12108,1595037600,2020-07-18 02:00:00,3600,16.69,15.3,16.0,17.78,1016,,,82,3.6,240,,,,,0,800,Clear,sky is clear,01n
12109,1595041200,2020-07-18 03:00:00,3600,16.51,15.1,15.56,17.22,1016,,,77,3.1,240,,,,,0,800,Clear,sky is clear,01n
12110,1595044800,2020-07-18 04:00:00,3600,16.11,15.23,15.56,17.0,1015,,,82,2.6,220,,,,,0,800,Clear,sky is clear,01d
12111,1595048400,2020-07-18 05:00:00,3600,16.04,15.44,15.56,16.67,1015,,,87,2.6,200,,,,,0,800,Clear,sky is clear,01d
12112,1595052000,2020-07-18 06:00:00,3600,16.37,14.18,15.56,17.22,1015,,,82,4.6,210,,,,,0,800,Clear,sky is clear,01d
12113,1595055600,2020-07-18 07:00:00,3600,17.19,14.17,16.67,18.0,1016,,,77,5.7,220,,,,,75,803,Clouds,broken clouds,04d
12114,1595059200,2020-07-18 08:00:00,3600,18.03,15.36,17.22,19.02,1016,,,72,5.1,230,,,,,75,803,Clouds,broken clouds,04d
12115,1595062800,2020-07-18 09:00:00,3600,18.59,15.33,17.78,19.44,1015,,,72,6.2,240,,,,,75,803,Clouds,broken clouds,04d
12116,1595066400,2020-07-18 10:00:00,3600,18.61,15.35,17.78,19.44,1016,,,72,6.2,250,,,,,75,803,Clouds,broken clouds,04d
12117,1595070000,2020-07-18 11:00:00,3600,18.8,15.25,17.78,20.0,1016,,,72,6.7,260,,,,,90,804,Clouds,overcast clouds,04d
12118,1595073600,2020-07-18 12:00:00,3600,19.29,15.96,18.33,20.0,1016,,,68,6.2,250,,,,,75,803,Clouds,broken clouds,04d
12119,1595077200,2020-07-18 13:00:00,3600,20.05,17.42,19.0,21.11,1016,,,64,5.1,230,,,,,90,804,Clouds,overcast clouds,04d
12120,1595080800,2020-07-18 14:00:00,3600,20.1,17.07,18.33,21.67,1015,,,64,5.7,240,,,,,90,804,Clouds,overcast clouds,04d
12121,1595084400,2020-07-18 15:00:00,3600,19.45,15.87,17.78,21.67,1015,,,64,6.2,260,,,,,75,803,Clouds,broken clouds,04d
12122,1595088000,2020-07-18 16:00:00,3600,19.29,18.09,17.78,21.11,1015,,,77,4.1,260,0.5,,,,75,500,Rain,light rain,10d
12123,1595091600,2020-07-18 17:00:00,3600,19.34,16.67,17.78,21.11,1015,,,72,5.7,250,,,,,75,803,Clouds,broken clouds,04d
12124,1595095200,2020-07-18 18:00:00,3600,19.24,17.01,17.0,21.11,1014,,,68,4.6,250,,,,,75,803,Clouds,broken clouds,04d
12125,1595098800,2020-07-18 19:00:00,3600,18.85,18.55,17.22,20.0,1015,,,77,2.6,230,,,,,75,803,Clouds,broken clouds,04d
12126,1595102400,2020-07-18 20:00:00,3600,18.11,16.86,16.0,19.44,1015,,,77,3.6,230,,,,,90,804,Clouds,overcast clouds,04d
12127,1595106000,2020-07-18 21:00:00,3600,17.43,16.64,16.0,18.89,1015,,,82,3.1,240,,,,,90,804,Clouds,overcast clouds,04n
12128,1595109600,2020-07-18 22:00:00,3600,16.43,15.31,15.0,18.89,1015,,,82,3.1,330,,,,,75,803,Clouds,broken clouds,04n
12129,1595113200,2020-07-18 23:00:00,3600,15.84,14.89,13.89,18.33,1016,,,88,3.1,340,,,,,75,803,Clouds,broken clouds,04n
12130,1595116800,2020-07-19 00:00:00,3600,14.38,11.83,12.0,17.22,1016,,,93,5.1,320,1.5,,,,90,311,Drizzle,rain and drizzle,09n
12131,1595120400,2020-07-19 01:00:00,3600,13.09,10.48,11.67,15.56,1016,,,93,4.6,330,1.0,,,,75,501,Rain,moderate rain,10n
12132,1595124000,2020-07-19 02:00:00,3600,12.87,10.55,11.67,14.44,1016,,,93,4.1,340,2.0,,,,90,501,Rain,moderate rain,10n
12133,1595127600,2020-07-19 03:00:00,3600,12.77,11.11,12.0,13.89,1015,,,100,3.6,320,2.0,,,,90,500,Rain,light rain,10n
12134,1595131200,2020-07-19 04:00:00,3600,12.66,10.28,12.0,13.53,1016,,,93,4.1,330,1.0,,,,90,500,Rain,light rain,10d
12135,1595134800,2020-07-19 05:00:00,3600,12.5,10.07,11.67,13.05,1016,,,93,4.1,10,,,,,75,803,Clouds,broken clouds,04d
12136,1595138400,2020-07-19 06:00:00,3600,12.73,11.77,11.67,14.0,1016,,,93,2.1,320,,,,,75,803,Clouds,broken clouds,04d
12137,1595142000,2020-07-19 07:00:00,3600,13.28,11.13,12.22,14.0,1016,,,87,3.6,320,,,,,40,802,Clouds,scattered clouds,03d
12138,1595145600,2020-07-19 08:00:00,3600,14.36,11.99,13.33,16.11,1017,,,77,3.6,340,,,,,20,801,Clouds,few clouds,02d
12139,1595149200,2020-07-19 09:00:00,3600,15.59,12.63,14.81,16.67,1017,,,67,4.1,340,,,,,20,801,Clouds,few clouds,02d
12140,1595152800,2020-07-19 10:00:00,3600,16.51,12.94,15.0,17.78,1018,,,59,4.6,330,,,,,20,801,Clouds,few clouds,02d
12141,1595156400,2020-07-19 11:00:00,3600,17.69,13.32,15.56,18.89,1018,,,48,5.1,340,,,,,40,802,Clouds,scattered clouds,03d
12142,1595160000,2020-07-19 12:00:00,3600,18.03,14.92,16.0,20.0,1018,,,45,3.1,310,,,,,20,801,Clouds,few clouds,02d
12143,1595163600,2020-07-19 13:00:00,3600,18.79,14.57,16.11,21.11,1018,,,42,4.6,340,,,,,0,800,Clear,sky is clear,01d
12144,1595167200,2020-07-19 14:00:00,3600,19.79,17.36,18.36,21.67,1018,,,40,2.1,300,,,,,0,800,Clear,sky is clear,01d
12145,1595170800,2020-07-19 15:00:00,3600,19.1,15.07,16.67,21.67,1018,,,39,4.1,310,,,,,0,800,Clear,sky is clear,01d
12146,1595174400,2020-07-19 16:00:00,3600,19.58,15.68,16.67,21.0,1018,,,35,3.6,10,,,,,0,800,Clear,sky is clear,01d
12147,1595178000,2020-07-19 17:00:00,3600,19.19,17.28,16.11,21.67,1018,,,63,3.6,130,,,,,0,800,Clear,sky is clear,01d
12148,1595181600,2020-07-19 18:00:00,3600,18.43,16.66,15.56,20.0,1018,,,63,3.1,90,,,,,40,802,Clouds,scattered clouds,03d
12149,1595185200,2020-07-19 19:00:00,3600,16.72,14.05,15.0,18.33,1018,,,67,4.1,90,,,,,40,802,Clouds,scattered clouds,03d
12150,1595188800,2020-07-19 20:00:00,3600,15.65,14.82,14.0,17.0,1018,,,72,1.5,90,,,,,75,803,Clouds,broken clouds,04d
12151,1595192400,2020-07-19 21:00:00,3600,14.24,13.69,12.98,15.0,1019,,,71,0.5,320,,,,,40,802,Clouds,scattered clouds,03n
12152,1595196000,2020-07-19 22:00:00,3600,13.28,12.7,12.48,14.0,1020,,,82,1.0,230,,,,,40,802,Clouds,scattered clouds,03n
